ID,RetweetCt,Polarity,Subjectivity,CreatedTime,CreatedDay,TextLength,WordCt,AccountAgeMo,UserFollowersCt,Keywords,HasLinks
"""863018094968672256""",4,0.21212121212121213,0.8181818181818182,09:08,Fri,113,19,80,9433,"['new', 'today', 'sean', 'duffy', 'says', 'gop', 'replacement', '#obamacare', 'give', 'massive', '#tax', 'cuts', 'wealthy', 'false']",True
"""863017831755075584""",0,0.0,0.0,09:07,Fri,69,10,103,199,"['donald', 'trump', 'accuses', 'twitter', 'censorship', 'over', 'obamacare', 'tweet']",True
"""863017726897516544""",0,0.1,0.4,09:07,Fri,97,17,84,450,"['aetna', 'will', 'complete', 'exit', 'obamacare', 'death', 'spiral', 'continues', 'via', '@mattc']",True
"""863017703820455937""",0,0.0,0.0,14:07,Fri,42,6,28,26,"['trump', 'threatens', 'stop', 'obamacare', 'payments']",True
"""863017667548020736""",0,0.0,0.0,10:07,Fri,46,5,59,487,"['obamacare', 'made', 'americans', 'financially', 'healthier']",True
"""863017650825375744""",0,0.0,0.0,07:06,Fri,84,13,78,660,"['donald', 'trump', 'accuses', 'twitter', 'censorship', 'over', 'obamacare', 'tweet', 'via', '@mashable']",True
"""863017611793113089""",0,0.06999999999999999,0.7,09:06,Fri,140,20,83,2079,"['dear', '@realdonaldtrump', 'ironic', 'trying', '#repeal', '#obamacare', 'becos', 'honesttogod', 'wish', 'better', 'mental', 'health', 'care', 'funny']",False
"""863017603358310403""",0,0.35,0.4944444444444444,10:06,Fri,119,15,120,1374,"['hey', '@realdonaldtrump', '@speakerryan', '&amp', '@gop', 'still', 'sure', '#america', 'wants', '#aca/#obamacare', 'repealed', 'replaced', 'seems']",True
"""863017546513076224""",0,0.0,0.0,09:06,Fri,23,4,101,1512,"['hands', 'off', 'obamacare']",True
"""863017539781050368""",0,-0.1,0.4,04:06,Fri,69,13,78,14,"['cbo', 'score', 'obamacare', 'repeal', 'bill', 'expected', 'week', 'politico']",True
"""863017492159090693""",0,0.125,0.6944444444444444,14:06,Fri,85,17,97,40,"['sure', 'agree', 'noah', 'conclusion', 'interesting', 'point', 'view']",True
"""863017434697129984""",0,0.1,0.4,14:06,Fri,51,8,88,4365,"['aetna', 'completely', 'pull', 'out', 'obamacare', 'exchanges']",True
"""863017348025819137""",0,-0.6,0.8,08:05,Fri,135,29,94,2011,"['trump', 'just', 'puppet', 'repubs', 'bring', 'all', 'dirty', 'work', 'dump', 'obamacare', 'etc', 'blame', 'impeach', 'done']",False
"""863017341638115330""",0,0.0,0.0,10:05,Fri,45,7,70,2056,"['#icymi', 'aetna', '#obamacare', 'outta']",True
"""863017281273679872""",0,0.1,0.4,10:05,Fri,45,6,101,47,"['obamacare', 'death', 'spiral', 'complete']",True
"""863017252886638597""",0,0.5,1.0,14:05,Fri,83,12,0,3,"['billionaire', 'sam', 'zell', 'disagrees', 'buffett', 'obamacare', 'repeal', 'gift', 'wealthy']",True
"""863017249107587072""",0,0.0,0.0,14:05,Fri,108,17,10,343,"['sounds', 'like', 'talking', 'transparency', 'obamacare', 'passed', 'christmas', 'eve', 'prior', 'reading']",True
"""863016953069350912""",0,0.0,0.0,14:04,Fri,99,16,98,433,"['house', 'acts', 'obamacare', 'time', 'senate', 'follow', 'suit', 'via', '@jean_morrow', '@dailysignal']",True
"""863016929405042688""",0,0.0,0.0,03:04,Fri,68,11,11,37,"['obamacare', 'repeal', 'vote', 'renews', 'focus', 'house', 'battlegrounds', 'fox', 'news']",True
"""863016902058266627""",2,0.2,0.4625,10:03,Fri,113,16,98,12418,"['today', 'learn', 'future', '#obamacare', '#healthcare', 'america', 'free', 'online', '@umich', 'teachout', 'feat', '@um_sph']",True
"""863016889609572353""",0,-0.2,0.4,14:03,Fri,43,8,55,286,"['aetna', 'pull', 'out', 'obamacare', 'now', 'dead']",False
"""863016846940925955""",0,0.0,0.0,14:03,Fri,95,15,29,3392,"['aetna', 'exit', 'all', 'obamacare', 'exchanges', 'after', 'experiencing', 'hundreds', 'millions', 'losses', 'aetna', 'exit', 'all', 'obamacare', 'exchanges', 'after', 'experiencing', 'hundreds', 'millions', 'losses']",True
"""863016799834603520""",0,0.2,0.30000000000000004,09:03,Fri,45,8,104,351,"['real', 'reason', 'aetna', 'bailing', 'obamacare']",True
"""863016676316598273""",0,0.5,0.9,09:03,Fri,57,9,101,38156,"['aetna', 'latest', 'health', 'insurer', 'quit', '#obamacare', 'markets']",True
"""863016605088972800""",0,0.0,0.0,14:02,Fri,84,13,46,3767,"['donald', 'trump', 'accuses', 'twitter', 'censorship', 'over', 'obamacare', 'tweet', 'via', '@mashable']",True
"""863016590484353032""",0,0.4000000000000001,0.9,10:02,Fri,72,10,31,17397,"['obamacare', 'sees', 'another', 'huge', 'blowback', 'aetna', 'withdrawals', 'exchanges']",True
"""863016572104978432""",0,0.0,0.0,14:02,Fri,76,13,97,701,"['leftists', 'try', 'blame', 'trump', 'biggest', 'obama', 'fraud', 'via', '@kevinjacksontbs']",True
"""863016544795807744""",0,0.2,0.2,14:02,Fri,76,13,31,721,"['folks', 'get', 'obamacare', 'subsidies', 'now', 'really', 'costing']",True
"""863016526898659330""",0,0.4000000000000001,0.9,10:02,Fri,82,12,88,1729,"['obamacare', 'sees', 'another', 'huge', 'blowback', 'aetna', 'withdrawals', 'exchanges', '#mcgnews']",True
"""863016467415130112""",0,0.1,0.4,10:02,Fri,37,5,75,135,"['aetna', 'abandon', 'obamacare', 'completely']",True
"""863016455620657153""",0,-0.3,0.4,11:02,Fri,81,14,45,2206,"['forbeshealth', 'doctors', 'really', 'negative', 'view', 'ahca', 'brucejapsen']",True
"""863016388444774403""",0,0.0,0.0,10:01,Fri,43,8,70,262,"['walls', 'fall', 'obamacare', 'via', '@dcexaminer']",True
"""863016336900972544""",2,0.03333333333333333,0.16666666666666666,07:01,Fri,76,16,101,17487,"['next', 'big', 'lie', 'obamacare', 'coming', 'news', 'outlet', 'near', '#tcot']",True
"""863016336825491457""",0,0.03333333333333333,0.16666666666666666,07:01,Fri,76,16,47,981,"['next', 'big', 'lie', 'obamacare', 'coming', 'news', 'outlet', 'near', '#tcot']",True
"""863016314826260480""",0,0.0,0.0,09:01,Fri,55,9,66,3871,"['napolitano', 'gop', 'touch', 'core', '#obamacare']",True
"""863016308924981248""",2,0.0,0.0,09:01,Fri,63,9,95,95292,"['judge', 'napolitano', 'house', 'repeal', 'obamacare', 'endorsed']",True
"""863016306479689728""",0,0.13636363636363635,0.45454545454545453,10:01,Fri,60,9,100,2559,"['new', '@cmsgov', 'rules', 'change', '#obamacare', 'enrollment']",True
"""863016273613135872""",0,0.0,0.0,14:01,Fri,81,12,2,408,"['#conservative', '#healthcare', 'byebye', 'aetna', 'obamacare', 'getting', 'out']",True
"""863016246102683648""",0,-0.08181818181818185,0.42727272727272725,10:01,Fri,113,18,86,3362,"['providers', 'health', 'systems', 'already', 'begun', 'slow', 'hiring', 'according', 'new', 'report', '@altarum_cshs']",True
"""863016211155759104""",9,0.4000000000000001,0.9,10:01,Fri,72,10,97,112109,"['obamacare', 'sees', 'another', 'huge', 'blowback', 'aetna', 'withdrawals', 'exchanges']",True
"""863016189534117888""",0,0.0,0.0,14:01,Fri,68,11,0,4,"['obamacare', 'repeal', 'vote', 'renews', 'focus', 'house', 'battlegrounds', 'fox', 'news']",True
"""863016173952266240""",0,0.25,0.45,09:01,Fri,60,9,95,345,"['latest', 'global', 'gulag', 'media', 'news', '#obamacare', '#comeyfiring']",True
"""863016148912275456""",3,-0.5,0.3,10:00,Fri,113,15,108,306345,"['repeal', '&amp', 'replace', 'becomes', 'preserve', 'house', 'failed', 'end', '#obamacare', 'excesses', '#washtimesoped', '@judgenap']",True
"""863016148241141761""",0,-0.5,0.3,10:00,Fri,113,15,96,2864,"['repeal', '&amp', 'replace', 'becomes', 'preserve', 'house', 'failed', 'end', '#obamacare', 'excesses', '#washtimesoped', '@judgenap']",True
"""863016133980430337""",0,0.0,0.0,14:00,Fri,85,14,78,759,"['aetna', 'lose', 'billion', 'will', 'abandon', 'all', 'obamacare', 'exchanges']",True
"""863015962290692097""",0,0.0,0.0,07:00,Fri,133,13,98,2247,"['now', '#insteadofmoneyi', 'medical', 'bills', 'pre', 'obamacare', 'mammogram/ultrasound', 'out', 'pocket', 'post', '#thanksobama']",False
"""863015946532904960""",3,-0.175,0.175,14:00,Fri,48,8,15,367,"['lte', 'cleaning', 'obamacare', 'mess', '#mn', '#mngop']",True
"""863015917260861440""",0,-0.2833333333333333,0.3833333333333333,15:00,Fri,90,14,2,10,"['@tuckercarlson', '@foxnews', 'read', 'book', 'might', 'less', 'confused', '#maga', '#trump', '#obamacare']",True
"""863015917080514560""",0,0.0,0.0,14:00,Fri,103,12,4,51,"['@realdonaldtrump', 'repealed', 'obamas', 'immigration', 'reforms', 'now', '#daypromises', '#obamacare', '#maga']",True
"""863015916992417792""",0,0.0,1.0,14:00,Fri,107,16,4,48,"['hey', '@speakerryan', 'finally', 'push', 'replacement', 'obamacare', 'today', '#obamacare', '#trump', '#maga']",True
"""863015916128407552""",1,-0.3,0.4,10:00,Fri,65,12,95,72730,"['doctors', 'really', 'negative', 'view', 'ahca', '@brucejapsen']",True
"""863015916099051520""",0,0.5,1.0,14:00,Fri,82,11,4,70,"['hey', '@presssec', 'melissa', 'mccarthy', 'fabulous', '#snl', '#spicerfacts', '#maga', '#obamacare']",True
"""863015893537894401""",0,0.0,0.0,08:59,Fri,76,11,102,6796,"['insurance', 'executive', 'jacks', 'rates', 'claiming', 'obamacare', 'death', 'spiral']",True
"""863015856154054658""",0,0.0,0.0,06:59,Fri,89,14,97,252,"['tax', 'credits', 'provide', 'rallying', 'point', 'senate', 'obamacare', 'repeal', 'via', '@politico', 'ipad']",True
"""863015693758996480""",5,0.0,0.0,06:59,Fri,95,17,101,17487,"['libs', 'say', 'gop', 'blame', 'coming', 'obamacare', 'rate', 'shocks', 'insurers', 'saying']",True
"""863015693708546048""",0,0.0,0.0,06:59,Fri,95,17,47,981,"['libs', 'say', 'gop', 'blame', 'coming', 'obamacare', 'rate', 'shocks', 'insurers', 'saying']",True
"""863015607729610752""",0,0.1,0.4,13:58,Fri,134,11,13,836,"['#fridayfeeling', '#fridaymotivation', '#fridaythoughts', 'aetna', 'now', 'completely', 'out', 'collapse', '#obamacare', 'continues', '#obamacaredeathspiral']",False
"""863015586313515008""",0,0.7,0.6000000000000001,07:58,Fri,44,8,49,857,"['good', 'try', 'dice', '#aca', '#obamacare']",True
"""863015511948500993""",0,0.0,0.0,06:58,Fri,101,15,44,2558,"['#obamacare', 'without', 'subsidies', 'anything', 'affordable', '#aca', '#hhs', '#potus', '#bigdough', '#reality', '#doh']",True
"""863015507368202241""",1,-0.4,0.55,23:28,Fri,116,15,62,1067,"['@potus', '#unrig', 'criminal', 'activities', 'coming', 'thick+fast', '@robohoward', '@dmashak', '@sluggod', '@ron', '@ish']",True
"""863015402900779008""",0,0.0,0.0,08:58,Fri,86,13,2,347,"['donald', 'trump', 'accuses', 'twitter', 'censorship', 'over', 'obamacare', 'tweet', 'via', '@mashable']",True
"""863015401705353216""",15,-0.4,0.6,09:58,Fri,124,21,109,121054,"['sitting', 'doctor', 'dealing', 'shitty', 'ass', 'obamacare', 'trying', 'remind', 'myself', 'trumpcare', 'worse']",False
"""863015299481841664""",0,0.0,1.0,07:57,Fri,99,14,32,2048,"['republican', 'lawmaker', 'key', 'health', 'bill', 'passage', 'lambasted', 'town', 'hall', '#obamacare', '#obamacaresucks']",True
"""863015261246554112""",0,-0.2,0.0,11:57,Fri,108,15,92,589,"['biggest', 'roadblocks', 'prevent', 'senate', 'republicans', 'destroying', 'obamacare', '@alternet']",True
"""863015255957422080""",0,0.0,0.0,06:57,Fri,91,15,58,861,"['aetna', 'pulls', 'out', 'obamacare', 'abc', 'nbc', 'ignore', 'mocked', 'trump', 'saying', 'system', 'imploding']",True
"""863015246021013505""",0,0.0,0.0,08:57,Fri,107,19,78,108,"['#trump', '#obamacare', 'scam', '#gop', 'done', 'nothing', 'put', 'brand', 'socialist', 'plan', 'power', 'cost']",True
"""863015234000367620""",0,-1.0,1.0,08:57,Fri,99,15,85,282,"['obamacare', 'miserable', 'failure', 'predicted', 'aetna', 'pull', 'out', 'exchanges']",True
"""863015200798248960""",0,0.0,0.0,13:57,Fri,68,11,43,114,"['obamacare', 'repeal', 'vote', 'renews', 'focus', 'house', 'battlegrounds', 'fox', 'news']",True
"""863015162898513920""",0,-0.6,0.9,06:57,Fri,94,13,4,72,"['hey', '@realdonaldtrump', 'still', 'believe', 'vaccines', 'dangerous', '#obamacare', '#trump', '#maga']",True
"""863015046330363904""",0,0.4000000000000001,0.9,13:56,Fri,81,13,24,280,"['health', 'another', 'huge', 'obstacle', 'repealing', 'obamacare', 'senate']",True
"""863014987354128386""",0,0.0,0.0,05:56,Fri,88,10,99,2876,"['aetna', 'withdrawal', 'exchanges', 'highlights', 'obamacare', 'inherent', 'problems', '@dailysignal']",True
"""863014950066950144""",0,0.0,0.06666666666666667,10:56,Fri,58,10,79,226,"['aetna', 'drops', 'last', 'state', 'markets', 'under', 'affordable', 'care', 'act']",True
"""863014913798799362""",0,0.1,0.4,06:56,Fri,51,7,4,9,"['aetna', 'completely', 'pull', 'out', 'obamacare', 'exchanges']",True
"""863014866440900608""",0,0.4000000000000001,0.9,09:55,Fri,116,15,36,520,"['obamacare', 'sees', 'another', 'huge', 'blowback', 'aetna', 'withdrawals', 'exchanges', '@cnsnews', '@heritage', '@dailysignal', '#tcot', '#ccot']",True
"""863014845662339072""",0,0.0,0.0,09:55,Fri,84,13,100,1093,"['donald', 'trump', 'accuses', 'twitter', 'censorship', 'over', 'obamacare', 'tweet', 'via', '@mashable']",True
