ID,RetweetCt,Polarity,Subjectivity,CreatedTime,CreatedDay,TextLength,WordCt,AccountAgeMo,UserFollowersCt,Keywords,HasLinks
"""862389315623636992""",416,0.0,0.0,16:30,Wed,74,12,122,1694523,"['lawmaker', 'comey', 'firing', 'uncovering', 'truth', 'trump', 'gets', 'fired']",True
"""862381849238286340""",164,0.0,0.0,16:00,Wed,59,9,122,1694523,"['fmr', 'doj', 'spox', 'white', 'house', 'trampling', 'fbi', 'independence']",True
"""862374286698455040""",35,0.06818181818181818,0.22727272727272727,15:30,Wed,50,9,122,1694523,"['new', 'fbi', 'acting', 'director', 'andrew', 'mccabe']",True
"""862366709440806927""",25,0.0,0.0,15:00,Wed,75,11,122,1694523,"['watch', 'sarah', 'huckabee', 'sanders', 'defends', 'trump', 'decision', 'fire', 'james', 'comey']",True
"""862358704519237632""",220,0.0,0.0,14:28,Wed,64,12,122,1694523,"['vladimir', 'putin', 'comey', 'firing', 'nothing']",True
"""862351646713671680""",48,0.0,0.5,14:00,Wed,55,9,122,1694523,"['senator', 'lindsey', 'graham', 'fbi', 'bigger', 'james', 'comey']",True
"""862344021208903684""",166,0.5,0.5,13:30,Wed,79,13,122,1694523,"['comey', 'asked', 'more', 'money', 'fbi', 'russia', 'investigation', 'before', 'fired']",True
"""862343565266911233""",301,0.20833333333333334,0.2916666666666667,13:28,Wed,114,16,122,1694523,"['rep', 'schiff', 'russia', 'foreign', 'minister', 'lavrov', 'more', 'consistently', 'point', 'president', 'message', 'sean', 'spicer']",True
"""862336538390220800""",98,0.0,0.0,13:00,Wed,81,12,122,1694523,"['maddowblog', 'conway', 'says', 'inappropriate', 'ask', 'timing', 'comey', 'firing']",True
"""862328907604918272""",119,0.0,0.0,12:30,Wed,110,17,122,1694523,"['watch', 'morning', 'joe', 'looks', 'nixon', 'asks', 'another', 'president', 'using', 'executive', 'power', 'stop', 'investigation']",True
"""862327412306042880""",62,0.2857142857142857,0.5357142857142857,12:24,Wed,68,11,122,1694523,"['pence', 'comey', 'president', 'trump', 'made', 'right', 'decision', 'time']",True
"""862320105006354433""",948,0.0,0.0,11:55,Wed,114,17,122,1694523,"['senator', 'burr', 'rnc', 'timing', 'comey', 'firing', 'incites', 'people', 'believe', 'something', 'covered']",True
"""862314271207641089""",418,0.0,0.0,11:31,Wed,67,11,122,1694523,"['sen', 'feinstein', 'trump', 'admin', 'needs', 'explain', 'timing', 'comey', 'firing']",True
"""862313835054682112""",229,0.0,0.0,11:30,Wed,98,15,122,1694523,"['tim', 'kaine', 'morning', 'joe', 'president', 'feels', 'noose', 'tightening', 'russia', 'investigation']",True
"""862306284997152769""",337,-0.6,0.9,11:00,Wed,65,9,122,1694523,"['historian', 'president', 'obviously', 'afraid', 'investigation']",True
"""862298746616504320""",87,0.0,0.4,10:30,Wed,57,10,122,1694523,"['brokaw', 'take', 'deep', 'breath', 'watergate', 'yet']",True
"""862292418472796160""",355,-0.0625,0.0625,10:05,Wed,95,13,122,1694523,"['russian', 'foreign', 'minister', 'responds', '@mitchellreports', 'comey', 'fired', 'kidding']",True
"""862291205404622849""",135,0.0,0.0,10:00,Wed,69,9,122,1694523,"['maddow', 'fire', 'investigators', 'history', 'shows', 'will', 'consequences']",True
"""862283639559782404""",50,0.0,0.0,09:30,Wed,57,8,122,1694523,"['comey', 'fired', 'next', 'russia', 'investigations']",True
"""862276154190950400""",200,0.5633333333333334,0.9533333333333333,09:00,Wed,68,11,122,1694523,"['sen', 'sheldon', 'whitehouse', 'echo', 'watergate', 'very', 'strong']",True
"""862261032856817664""",321,0.0,0.0,08:00,Wed,60,9,122,1694523,"['rep', 'cummings', 'calls', 'republicans', 'hold', 'trump', 'accountable']",True
"""862143948025999360""",163,0.0,0.0,00:15,Wed,43,7,122,1694523,"['trump', 'fires', 'comey', 'investigations', 'heat']",True
"""862136377269518338""",398,0.0,0.0,23:45,Tue,99,16,122,1694523,"['fmr', 'senior', 'advisor', 'clinton', 'campaign', 'dag', 'letter', 'comey', 'lifted', 'text', 'hillary', 'doc']",True
"""862128323048218624""",644,0.13636363636363635,0.45454545454545453,23:13,Tue,92,15,122,1694523,"['new', 'york', 'congressman', 'jerry', 'nadler', 'comey', 'firing', 'puts', 'constitutional', 'crisis']",True
"""862122343845462017""",361,0.0,0.0,22:49,Tue,52,9,122,1694523,"['sen', 'warren', 'comey', 'fired', 'russians']",True
"""862116397584961536""",434,0.0,0.0,22:25,Tue,57,9,122,1694523,"['rep', 'adam', 'schiff', 'sessions', 'supposed', 'recuse', 'himself']",True
"""862100846921646080""",1301,0.0,0.0,21:23,Tue,114,17,122,1694523,"['sen', 'warren', 'trump', 'doesn', 'want', 'anyone', 'coming', 'place', 'close', 'investigation', 'russians', 'campaign']",True
"""862099976741986305""",1459,0.0,0.0,21:20,Tue,104,17,122,1694523,"['sen', 'elizabeth', 'warren', 'comey', 'fired', 'hillary', 'russians']",True
"""862096283137331201""",1186,-0.024999999999999994,0.6,21:05,Tue,103,14,122,1694523,"['sen', 'blumenthal', 'comey', 'firing', 'interference', 'investigation', 'really', 'quite', 'unbelievable']",True
"""862087122827849728""",249,0.35714285714285715,0.5714285714285714,20:29,Tue,65,8,122,1694523,"['democrats', 'charge', 'comey', 'firing', 'nixonian', 'demand', 'special', 'prosecutor']",True
"""862084991366316032""",845,0.17857142857142858,0.3482142857142857,20:20,Tue,112,17,122,1694523,"['sen', 'schumer', 'calls', 'independent', 'special', 'prosecutor', 'russia', 'probe', 'everyone', 'will', 'suspect', 'coverup']",True
"""862062395841101825""",264,0.0,0.0,18:51,Tue,94,14,122,1694523,"['breaking', 'president', 'trump', 'accepts', 'recommendation', 'dismiss', 'james', 'comey', 'director', 'fbi']",True
"""862042078947225603""",51,0.5,0.8333333333333334,17:30,Tue,73,12,122,1694523,"['pres', 'obama', 'says', 'confident', 'will', 'continue', 'fight', 'climate', 'change']",True
"""862034579498119169""",135,-0.6999999999999998,0.6666666666666666,17:00,Tue,49,8,122,1694523,"['chris', 'matthews', 'sally', 'yates', 'makes', 'trump', 'look', 'bad']",True
"""862031979654598656""",30,0.0,0.0,16:50,Tue,111,18,122,1694523,"['premiere', 'episode', 'deadline', 'white', 'house', '@nicolledwallace', 'coming', 'next', '@msnbc', 'tune', 'now']",True
"""862026962243637249""",142,0.0,0.0,16:30,Tue,94,14,122,1694523,"['jared', 'kushner', 'family', 'business', 'deals', 'raise', 'ethics', 'questions', 'trump', 'admin']",True
"""862023992152137729""",107,0.0,0.0,16:18,Tue,68,9,122,1694523,"['democratic', 'lawmaker', 'russian', 'election', 'meddling', 'probe', 'back', 'track']",True
"""862019488065171456""",140,0.0,0.0,16:00,Tue,52,11,122,1694523,"['white', 'house', 'wait', 'days', 'fire', 'flynn']",True
"""862011891849277442""",86,0.10000000000000002,0.3833333333333333,15:30,Tue,58,9,122,1694523,"['senator', 'klobuchar', 'flynn', 'clear', 'compromised']",True
"""862008065457041408""",86,0.16666666666666666,0.5,15:15,Tue,58,8,122,1694523,"['maddow', 'yates', 'message', 'white', 'house', 'extraordinary']",True
"""862004376017174528""",54,0.0909090909090909,0.3181818181818182,15:00,Tue,116,19,122,1694523,"['don', 'miss', 'premiere', 'deadline', 'white', 'house', 'new', 'msnbc', 'show', 'hosted', '@nicolledwallace', 'watch', 'live', 'toda']",True
"""861999228523954177""",96,-0.16666666666666666,0.5,14:40,Tue,116,19,122,1694523,"['nicole', 'wallace', 'optics', 'obviously', 'terrible', 'kushner', 'biz', 'more', 'watch', 'deadline', 'white', 'house', 'today']",True
"""861996811535491072""",48,0.5,0.5,14:30,Tue,57,10,122,1694523,"['trump', 'weighs', 'sending', 'more', 'troops', 'afghanistan']",True
"""861989257749180416""",24,0.0,0.0,14:00,Tue,57,8,122,1694523,"['condoleezza', 'rice', 'every', 'president', 'learning', 'curve']",True
"""861981659872329738""",63,0.0,0.0,13:30,Tue,61,8,122,1694523,"['chris', 'hayes', 'trump', 'admin', 'plans', 'expanded', 'immigrant', 'detention']",True
"""861974121466482689""",110,0.06818181818181818,0.22727272727272727,13:00,Tue,85,12,122,1694523,"['maddowblog', 'yates', 'testimony', 'creates', 'new', 'headaches', 'trump', 'white', 'house']",True
"""861966562672222209""",417,0.0,0.03333333333333333,12:30,Tue,113,19,122,1694523,"['sen', 'chris', 'murphy', 'flynn', 'connections', 'russia', 'become', 'public', 'still', 'white', 'house', 'today']",True
"""861959017685536769""",126,0.0,0.0,12:00,Tue,73,9,122,1694523,"['condoleezza', 'rice', 'putin', 'actions', 'punishing', 'hillary', 'clinton']",True
"""861951455028228096""",280,0.24285714285714285,0.7178571428571429,11:30,Tue,55,8,122,1694523,"['lindsey', 'graham', 'yates', 'absolutely', 'right', 'thing']",True
"""861943947249291264""",20,0.0,0.0,11:00,Tue,61,11,122,1694523,"['will', 'frat', 'brothers', 'prison', 'after', 'hazing', 'death']",True
"""861936343890505729""",330,0.0,0.0,10:30,Tue,67,9,122,1694523,"['maddow', 'democrats', 'replace', 'absent', 'gop', 'representatives', 'town', 'halls']",True
"""861928788371931136""",84,0.0,0.1,10:00,Tue,48,9,122,1694523,"['chris', 'hayes', 'big', 'gop', 'lies', 'health', 'care']",True
"""861921248883953664""",102,0.06818181818181818,0.22727272727272727,09:30,Tue,114,19,122,1694523,"['watch', 'maddow', 'lays', 'out', 'timeline', 'flynn', 'ouster', 'white', 'house', 'new', 'details', 'yates', 'testimony']",True
"""861914916223148034""",109,0.13636363636363635,0.45454545454545453,09:05,Tue,55,9,122,1694523,"['new', 'kushner', 'family', 'biz', 'deal', 'point', 'impropriety']",True
"""861913765264097282""",129,0.06818181818181818,0.22727272727272727,09:00,Tue,66,11,122,1694523,"['cracks', 'deepen', 'white', 'house', 'flynn', 'story', 'new', 'senate', 'testimony']",True
"""861898642017353728""",109,0.0,0.0,08:00,Tue,63,9,122,1694523,"['democrats', 'look', 'supplant', 'republicans', 'avoiding', 'home', 'town', 'halls']",True
"""861784820866842624""",77,-0.5,0.5,00:28,Tue,86,12,122,1694523,"['appeals', 'court', 'skeptical', 'trump', 'admin', 'defense', 'executive', 'order', 'restricting', 'travel']",True
"""861770971711250433""",348,0.0,0.0,23:33,Mon,37,7,122,1694523,"['trump', 'lie', 'flynn', 'fiasco']",True
"""861756082791886852""",238,0.7,0.6000000000000001,22:33,Mon,62,9,122,1694523,"['maddowblog', 'trump', 'ignored', 'obama', 'good', 'advice', 'mike', 'flynn']",True
"""861738999832039425""",412,-0.6999999999999998,0.6666666666666666,21:26,Mon,48,8,122,1694523,"['chris', 'matthews', 'sally', 'yates', 'makes', 'trump', 'look', 'bad']",True
"""861721306622038017""",124,0.13636363636363635,0.45454545454545453,20:15,Mon,50,7,122,1694523,"['new', 'flynn', 'revelations', 'exposed', 'yates', 'hearing']",True
"""861711422950182912""",749,0.10714285714285714,0.4285714285714286,19:36,Mon,70,10,122,1694523,"['kushner', 'kin', 'china', 'sales', 'pitch', 'corruption', 'pure', 'simple', 'expert']",True
"""861689577664376832""",374,0.0,0.0,18:09,Mon,71,10,122,1694523,"['maddowblog', 'republicans', 'turn', 'gaslighting', 'health', 'care', 'debate']",True
"""861661011929169921""",86,0.7,0.6000000000000001,16:16,Mon,68,13,122,1694523,"['republican', 'backed', 'ahca', 'bill', 'good', 'like']",True
"""861644897153163264""",72,-0.16666666666666666,0.43333333333333335,15:12,Mon,70,10,122,1694523,"['maddowblog', 'trump', 'takes', 'aim', 'support', 'historically', 'black', 'colleges']",True
"""861623755306672128""",29,0.0,0.0,13:48,Mon,83,15,122,1694523,"['sen', 'coons', 'says', 'gop', 'democrats', 'senate', 'yet', 'working', 'together', 'health', 'care']",True
"""861620503156580353""",101,-1.0,1.0,13:35,Mon,73,11,122,1694523,"['joe', 'scarborough', 'gop', 'messaging', 'health', 'care', 'horrific', 'watch']",True
"""861617879736778753""",15,0.0,0.0,13:24,Mon,68,10,122,1694523,"['gop', 'lawmaker', 'heath', 'care', 'bill', 'empowers', 'people', 'allows', 'flexibility']",True
"""861614759589838848""",72,0.0,0.0,13:12,Mon,82,13,122,1694523,"['white', 'house', 'officials', 'react', 'news', 'obama', 'warning', 'michael', 'flynn', 'watch']",True
"""861585905856991234""",16,0.275,0.475,11:17,Mon,106,18,122,1694523,"['parents', 'need', 'know', 'controversial', 'reasons', 'renewed', 'second', 'season', '#thepoint']",True
"""861548362973290496""",67,0.1,0.4,08:48,Mon,104,12,122,1694523,"['shooting', '#jordanedwards', 'completely', 'unjustified', 'family', 'attorney', '@meritlaw', 'tells', '#thepoint']",True
"""861425298256089088""",109,0.13636363636363635,0.45454545454545453,00:39,Mon,114,20,122,1694523,"['#thepoint', '@ari', 'melber', 'visits', 'new', 'york', 'bar', 'patrons', 'funding', 'trump', 'resistance', 'drink', 'time']",True
"""861413367138877441""",157,-0.4000000000000001,0.6,23:52,Sun,105,15,122,1694523,"['macron', 'campaign', 'feeding', 'lot', 'false', 'information', 'hackers', 'says', '@thedailybeast', 'chris', 'dickey']",True
"""861399538392862723""",1535,0.0,0.1,22:57,Sun,116,18,122,1694523,"['president', 'obama', 'praises', 'lawmakers', 'risked', 'political', 'careers', 'pass', 'obamacare', 'accepts', 'jfk', 'profil']",True
"""861395453547606017""",2418,-0.4,0.7,22:40,Sun,116,21,122,1694523,"['moments', 'need', 'courage', 'stand', 'hate', 'president', 'obama', 'accepts', 'jfk', 'profile', 'award']",True
"""861391023548678144""",1695,0.13636363636363635,0.5,22:23,Sun,96,16,122,1694523,"['now', 'president', 'obama', 'accepts', 'john', 'kennedy', 'profile', 'courage', 'award', 'watch', 'live', '@msnbc']",True
"""861386229891432450""",690,0.1645021645021645,0.35714285714285715,22:04,Sun,116,19,122,1694523,"['former', 'president', 'obama', 'receive', 'john', 'kennedy', 'profile', 'courage', 'award', 'watch', 'special', 'live', 'coverag']",True
"""861381635547308032""",597,0.0,0.1,21:46,Sun,115,20,122,1694523,"['political', 'act', 'courage', 'look', 'like', 'check', 'out', '@msnbc', '@instagram', 'story', 'rep', 'joe', 'kennedy']",True
"""861373956485459968""",313,0.17857142857142858,0.2857142857142857,21:15,Sun,116,17,122,1694523,"['now', '@hardballchris', 'hosts', 'special', 'coverage', '@msnbc', 'former', 'president', 'obama', 'receives', 'john', 'kennedy', 'profile']",True
"""861365071863304192""",455,0.35714285714285715,0.5714285714285714,20:40,Sun,116,17,122,1694523,"['miss', 'special', 'coverage', '@hardballchris', 'president', 'obama', 'receives', 'profile', 'courage', 'award', 'coming']",True
"""861333008204386309""",38,0.0,0.0,18:32,Sun,93,16,122,1694523,"['creator', 'netflix', 'show', 'dear', 'white', 'people', 'discusses', 'backlash', 'against', 'series', 'creator', 'netflix', 'show', 'dear', 'white', 'people', 'discusses', 'backlash', 'against', 'series']",True
"""861317927118745600""",98,0.0,0.0,17:32,Sun,89,12,122,1694523,"['@neiltyson', 'speaks', 'renewed', 'appetite', 'science', 'trump', 'administration']",True
"""861294598571917314""",6,0.5,0.5,16:00,Sun,99,15,122,1694523,"['weigh', 'today', 'top', 'stories', 'pulse', 'america', 'insights', 'presented', '@microsoftpulse', 'now']",True
"""861274269367623680""",275,0.0,0.0,14:39,Sun,52,8,122,1694523,"['backlash', 'against', 'health', 'care', 'bill', 'erupts', 'across']",True
"""861245943580110849""",65,0.5,0.9,12:46,Sun,56,8,122,1694523,"['foreclosure', 'threats', 'latest', 'chapter', 'flint', 'water', 'crisis']",True
"""861234376054640641""",88,0.0,0.08333333333333333,12:00,Sun,51,8,122,1694523,"['white', 'house', 'reporter', 'trump', 'inner', 'monologue']",True
"""861224895522512897""",179,0.0,0.0,11:23,Sun,60,9,122,1694523,"['schiff', 'house', 'intel', 'trump', 'russia', 'investigation', 'back', 'track']",True
"""861215316873019392""",40,0.13636363636363635,0.45454545454545453,10:45,Sun,83,12,122,1694523,"['hhs', 'secretary', 'price', 'defends', 'preexisting', 'condition', 'coverage', 'new', 'health', 'care', 'bill']",True
"""861206916210601985""",96,0.0,0.0,10:11,Sun,72,12,122,1694523,"['meet', 'gop', 'congressman', 'voted', 'against', 'party', 'health', 'care', 'bill']",True
"""861195075040272385""",383,-0.6,0.9,09:24,Sun,77,11,122,1694523,"['washington', 'post', 'columnist', 'george', 'will', 'trump', 'dangerous', 'disability']",True
"""861183137845571584""",152,0.0,0.0,08:37,Sun,113,19,122,1694523,"['joe', 'health', 'care', 'vote', 'understood', 'president', 'quite', 'frankly', 'party', 'time']",True
"""860978986972839937""",69,0.5,0.9,19:06,Sat,56,8,122,1694523,"['foreclosure', 'threats', 'latest', 'chapter', 'flint', 'water', 'crisis']",True
"""860969958582431744""",58,0.0,0.0,18:30,Sat,43,8,122,1694523,"['can', 'obama', 'clinton', 'save', 'divided', 'party']",True
"""860958624679694337""",80,-0.25,0.4,17:45,Sat,61,10,122,1694523,"['small', 'business', 'owner', 'makes', 'plea', 'affordable', 'healthcare']",True
"""860954867933827073""",58,-0.1,0.0,17:30,Sat,88,13,122,1694523,"['pentagon', 'identifies', 'navy', 'seal', 'killed', 'somalia', 'year', 'veteran', 'warrior', 'spirit']",True
"""860939779118116864""",126,-0.125,0.125,16:30,Sat,45,7,122,1694523,"['nance', 'flynn', 'recruited', 'foreign', 'powers']",True
"""860930123050229761""",140,0.0,0.0,15:51,Sat,113,19,122,1694523,"['joe', 'health', 'care', 'vote', 'understood', 'president', 'quite', 'frankly', 'party', 'time']",True
"""860922275062829057""",67,0.16818181818181818,0.6772727272727272,15:20,Sat,116,16,122,1694523,"['morning', 'joe', 'house', 'majority', 'whip', 'promises', 'preexisiting', 'conditions', 'will', 'absolutely', 'covered', 'under', 'new', 'bill']",True
"""860913721123721217""",118,0.1,0.3,14:46,Sat,98,17,122,1694523,"['lawrence', 'house', 'gop', 'taking', 'early', 'victory', 'lap', 'know', 'bill', 'pass', 'senate']",True
"""860904519726751744""",162,0.0,0.0,14:10,Sat,60,9,122,1694523,"['rep', 'maloney', 'trumpcare', 'assault', 'working', 'americans']",True
"""860888636862210048""",73,0.0,0.0,13:07,Sat,80,12,122,1694523,"['alton', 'sterling', 'case', 'says', 'jeff', 'sessions', 'justice', 'department']",True
"""860879362169634816""",158,0.2,0.1,12:30,Sat,62,9,122,1694523,"['senate', 'committee', 'wants', 'answers', 'russia', 'trump', 'associates']",True
"""860871835696721920""",154,0.0,0.0,12:00,Sat,56,8,122,1694523,"['trump', 'resistance', 'sees', 'record', 'fundraising', 'after', 'ahca', 'vote']",True
"""860860697097490432""",59,0.0,0.0,11:15,Sat,61,12,122,1694523,"['chris', 'van', 'hollen', 'health', 'care', 'bill', 'puts', 'house', 'play']",True
"""860850722593787905""",126,0.0,0.0,10:36,Sat,67,10,122,1694523,"['senate', 'intel', 'committee', 'asks', 'carter', 'page', 'reveal', 'russian', 'contacts']",True
